Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	823700	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	830200	307692.307692	153846.156250	153846.153846	0.000000	100.000000
2	10	838200	206896.551724	137931.031250	125000.000000	0.000000	100.000000
3	5	843200	205128.205128	153846.156250	200000.000000	0.000000	100.000000
4	6	3076800	2219.164706	1775.331787	447.707736	0.000000	100.000000
5	11	3081000	2658.042794	2215.035645	238095.238095	0.000000	100.000000
6	1	3111500	3059.708016	2622.606934	32786.885246	0.000000	100.000000
7	7	5278200	1795.936693	1571.444702	461.531361	0.000000	100.000000
8	12	5283000	2018.253986	1794.003540	208333.333333	0.000000	100.000000
9	2	5356500	2206.141899	1985.527710	13605.442177	0.000000	100.000000
10	8	7475500	1653.687724	1503.352417	471.920717	0.000000	100.000000
11	13	7481400	1802.424261	1652.222290	169491.525424	0.000000	100.000000
12	3	7598200	1918.960809	1771.348389	8561.643836	0.000000	100.000000
13	9	9671600	1582.296364	1469.275146	482.299605	0.000000	100.000000
14	14	9679000	1693.900828	1580.974121	135135.135135	0.000000	100.000000
15	4	9838300	1774.898498	1663.967407	6277.463905	0.000000	100.000000
16	15	11877500	1537.932657	1447.466064	490.388388	0.000000	100.000000
