Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	820500	0.000000	0.000000	0.000000	0.000000	100.000000
1	5	827000	307692.307692	153846.156250	153846.153846	0.000000	100.000000
2	10	834900	208333.333333	138888.890625	126582.278481	0.000000	100.000000
3	0	840000	205128.205128	153846.156250	196078.431373	0.000000	100.000000
4	6	846400	193050.193050	154440.156250	156250.000000	0.000000	100.000000
5	11	850600	199335.548173	166112.953125	238095.238095	0.000000	100.000000
6	1	854700	204678.362573	175438.593750	243902.439024	0.000000	100.000000
7	7	858500	210526.315789	184210.531250	263157.894737	0.000000	100.000000
8	12	862300	215311.004785	191387.562500	263157.894737	0.000000	100.000000
9	2	866000	219780.219780	197802.187500	270270.270270	0.000000	100.000000
10	8	869800	223123.732252	202839.750000	263157.894737	0.000000	100.000000
11	13	873400	226843.100189	207939.515625	277777.777778	0.000000	100.000000
12	3	877100	229681.978799	212014.140625	270270.270270	0.000000	100.000000
13	9	880900	231788.079470	215231.796875	263157.894737	0.000000	100.000000
14	14	884500	234375.000000	218750.000000	277777.777778	0.000000	100.000000
15	4	887900	237388.724036	222551.921875	294117.647059	0.000000	100.000000
16	15	892200	237099.023710	223152.015625	232558.139535	0.000000	100.000000
