Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	439567900	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	440220400	3065.134100	1532.567017	1532.567050	0.000000	100.000000
2	0	440244900	4431.314623	2954.209717	40816.326531	0.000000	100.000000
3	0	440268600	5708.577137	4281.432617	42194.092827	0.000000	100.000000
4	1	440651800	4612.971676	3690.377441	2609.603340	0.000000	100.000000
5	1	440665200	5467.966828	4556.639160	74626.865672	0.000000	100.000000
6	1	440673600	6330.831148	5426.426758	119047.619048	0.000000	100.000000
7	2	441052900	5387.205387	4713.804688	2636.435539	0.000000	100.000000
8	2	441065100	6011.220946	5343.307617	81967.213115	0.000000	100.000000
9	2	441072700	6645.401382	5980.861328	131578.947368	0.000000	100.000000
10	3	441449200	5847.020677	5315.473145	2656.042497	0.000000	100.000000
11	3	441461100	6338.474540	5810.268066	84033.613445	0.000000	100.000000
12	3	441466800	6846.068777	6319.447754	175438.596491	0.000000	100.000000
13	4	441841300	6158.177180	5718.307617	2670.226969	0.000000	100.000000
14	4	441847900	6578.947368	6140.351074	151515.151515	0.000000	100.000000
15	4	441853000	7001.881756	6564.264160	196078.431373	0.000000	100.000000
16	5	442224800	6398.434265	6022.055664	2689.618074	0.000000	100.000000
17	5	442230800	6759.547861	6384.017578	166666.666667	0.000000	100.000000
18	5	442242900	7102.803738	6728.972168	82644.628099	0.000000	100.000000
19	6	442613200	6567.497455	6239.122559	2700.513097	0.000000	100.000000
20	6	442620300	6879.832263	6552.221191	140845.070423	0.000000	100.000000
21	6	442627200	7191.187527	6864.315430	144927.536232	0.000000	100.000000
22	7	442993700	6713.760290	6421.857422	2728.512960	0.000000	100.000000
23	7	443002200	6988.323676	6697.143555	117647.058824	0.000000	100.000000
24	7	443008800	7265.540992	6974.919434	151515.151515	0.000000	100.000000
25	8	443374700	6829.883367	6567.195312	2732.987155	0.000000	100.000000
26	8	443383700	7075.842549	6813.774414	111111.111111	0.000000	100.000000
27	8	443388600	7328.500013	7066.768066	204081.632653	0.000000	100.000000
28	9	443753000	6929.344580	6690.401367	2744.237102	0.000000	100.000000
29	9	443762200	7152.564194	6914.145508	108695.652174	0.000000	100.000000
30	9	443770900	7375.684035	7137.758789	114942.528736	0.000000	100.000000
31	10	444136000	7005.100589	7661.661133	2738.975623	0.000000	100.000000
32	10	444140100	7217.532041	7701.786621	243902.439024	0.000000	100.000000
33	10	444152200	7416.617586	7724.791504	82644.628099	0.000000	100.000000
34	11	444513600	7076.854641	7768.398438	2767.017156	0.000000	100.000000
35	11	444523200	7264.948641	7776.049805	104166.666667	0.000000	100.000000
36	11	444532600	7452.615465	7774.034668	106382.978723	0.000000	100.000000
37	12	444893300	7135.614226	7811.686035	2772.387025	0.000000	100.000000
38	12	444901200	7312.545703	7820.442871	126582.278481	0.000000	100.000000
39	12	444911700	7485.310079	7814.535156	95238.095238	0.000000	100.000000
40	13	445273300	7186.174501	7844.982910	2765.486726	0.000000	100.000000
41	13	445281800	7350.496158	7851.964355	117647.058824	0.000000	100.000000
42	13	445291000	7513.410564	7844.777832	108695.652174	0.000000	100.000000
43	14	445654200	7229.351166	7868.027344	2753.303965	0.000000	100.000000
44	14	445661600	7384.675977	7866.376465	135135.135135	0.000000	100.000000
45	14	445673100	7534.560702	7853.197754	86956.521739	0.000000	100.000000
46	15	446040500	7261.378735	7862.253418	2721.829069	0.000000	100.000000
47	15	446052100	7402.609420	7850.731445	86206.896552	0.000000	100.000000
48	15	446061800	7545.542740	7855.665527	103092.783505	0.000000	100.000000
49	16	446434000	7282.154353	7851.758789	2686.727566	0.000000	100.000000
50	16	446443600	7417.426589	7846.624512	104166.666667	0.000000	100.000000
51	16	446452700	7552.870091	7842.112305	109890.109890	0.000000	100.000000
52	17	446825100	7303.092102	7830.035645	2685.284640	0.000000	100.000000
53	17	446833800	7431.976768	7829.627441	114942.528736	0.000000	100.000000
54	17	446843100	7559.929624	7824.113770	107526.881720	0.000000	100.000000
55	18	447208800	7328.979570	7824.521973	2734.481816	0.000000	100.000000
56	18	447216400	7452.441655	7827.380371	131578.947368	0.000000	100.000000
57	18	447230500	7569.232375	7808.636230	70921.985816	0.000000	100.000000
58	19	447588900	7355.691310	7820.850098	2790.178571	0.000000	100.000000
59	19	447596500	7473.283013	7824.113770	131578.947368	0.000000	100.000000
60	19	447613800	7581.501137	7806.604492	57803.468208	0.000000	100.000000
61	20	447968000	7380.864514	7828.810059	2823.263693	0.000000	100.000000
62	20	447974600	7494.022625	7823.706055	151515.151515	0.000000	100.000000
63	20	447989900	7599.145096	7817.182129	65359.477124	0.000000	100.000000
64	21	448339000	7410.701052	7842.316895	2864.508737	0.000000	100.000000
65	21	448346300	7518.454388	7847.035156	136986.301370	0.000000	100.000000
66	21	448362300	7618.484490	7833.511719	62500.000000	0.000000	100.000000
67	22	448706000	7441.371839	7868.439453	2909.514111	0.000000	100.000000
68	22	448717400	7541.395705	7861.223145	87719.298246	0.000000	100.000000
69	22	448728500	7641.420868	7859.987793	90090.090090	0.000000	100.000000
70	23	449071100	7471.167607	7899.310059	2918.855809	0.000000	100.000000
71	23	449081800	7567.874373	7894.736816	93457.943925	0.000000	100.000000
72	23	449094100	7663.076568	7888.301758	81300.813008	0.000000	100.000000
73	24	449433500	7500.810898	7937.978027	2946.375958	0.000000	100.000000
74	24	449446500	7592.168931	7926.232910	76923.076923	0.000000	100.000000
75	24	449457400	7684.918348	7927.489746	91743.119266	0.000000	100.000000
76	25	449795600	7528.574362	7989.134766	2956.830278	0.000000	100.000000
77	25	449808500	7616.741207	7986.369629	77519.379845	0.000000	100.000000
78	25	449816900	7708.069080	7989.134766	119047.619048	0.000000	100.000000
79	26	450155400	7556.080283	8061.482422	2954.209749	0.000000	100.000000
80	26	450166400	7642.590933	8058.450684	90909.090909	0.000000	100.000000
81	26	450176800	7729.359312	8055.637695	96153.846154	0.000000	100.000000
82	27	450513300	7583.094268	8134.049316	2971.768202	0.000000	100.000000
83	27	450524600	7666.541933	8128.319336	88495.575221	0.000000	100.000000
84	27	450534900	7750.524300	8126.117188	97087.378641	0.000000	100.000000
85	28	450870100	7609.138044	8193.810547	2983.293556	0.000000	100.000000
86	28	450884100	7688.093176	8179.513184	71428.571429	0.000000	100.000000
87	28	450891600	7771.311497	8194.258789	133333.333333	0.000000	100.000000
88	29	451227900	7632.933105	8244.023438	2973.535534	0.000000	100.000000
89	29	451239900	7710.760795	8234.067383	83333.333333	0.000000	100.000000
90	29	451248800	7790.495595	8253.094727	112359.550562	0.000000	100.000000
91	30	451584800	7655.884629	8294.625000	2976.190476	0.000000	100.000000
92	30	451596700	7731.444533	8282.488281	84033.613445	0.000000	100.000000
93	30	451606800	7808.022328	8294.395508	99009.900990	0.000000	100.000000
94	31	451943100	7676.643610	8323.853516	2973.535534	0.000000	100.000000
95	31	451955700	7749.560051	8311.630859	79365.079365	0.000000	100.000000
96	31	451963000	7825.673048	8331.712891	136986.301370	0.000000	100.000000
