Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	823700	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	893300	28735.632184	14367.816406	14367.816092	0.000000	100.000000
2	0	7057200	481.270554	320.847046	162.234949	0.000000	100.000000
3	0	13098000	325.884164	244.413132	165.540988	0.000000	100.000000
4	0	17988600	291.292114	233.033691	204.473889	0.000000	100.000000
5	0	24030800	258.541567	215.451309	165.502631	0.000000	100.000000
6	0	31253200	230.039928	197.177078	138.458130	0.000000	100.000000
7	0	38387300	212.972133	186.350616	140.171851	0.000000	100.000000
8	0	44377700	206.640033	183.680023	166.933761	0.000000	100.000000
9	0	53178200	191.005549	171.904999	113.629907	0.000000	100.000000
10	0	59246800	188.281690	171.165176	164.782652	0.000000	100.000000
11	0	65319700	186.058050	170.553223	164.665975	0.000000	100.000000
12	0	72563900	181.209420	167.270233	138.041468	0.000000	100.000000
13	0	78632300	179.928697	167.076645	164.788083	0.000000	100.000000
14	0	87063700	173.933210	162.337662	118.604265	0.000000	100.000000
15	0	93028600	173.526570	162.681152	167.647404	0.000000	100.000000
16	0	101863000	168.251364	158.354233	113.193878	0.000000	100.000000
