Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	820900	0.000000	0.000000	0.000000	0.000000	100.000000
1	5	826700	344827.586207	172413.796875	172413.793103	0.000000	100.000000
2	0	834900	214285.714286	142857.140625	121951.219512	0.000000	100.000000
3	10	840100	208333.333333	156250.000000	192307.692308	0.000000	100.000000
4	1	851700	162337.662338	129870.132812	86206.896552	0.000000	100.000000
5	6	855000	175953.079179	146627.562500	303030.303030	0.000000	100.000000
6	11	858800	184696.569921	158311.343750	263157.894737	0.000000	100.000000
7	2	861600	196560.196560	171990.171875	357142.857143	0.000000	100.000000
8	7	865600	201342.281879	178970.921875	250000.000000	0.000000	100.000000
9	12	868400	210526.315789	189473.687500	357142.857143	0.000000	100.000000
10	3	871000	219560.878244	199600.796875	384615.384615	0.000000	100.000000
11	8	874900	222222.222222	203703.703125	256410.256410	0.000000	100.000000
12	13	877700	228873.239437	211267.593750	357142.857143	0.000000	100.000000
13	4	880300	235690.235690	218855.203125	384615.384615	0.000000	100.000000
14	9	884400	236220.472441	220472.437500	243902.439024	0.000000	100.000000
15	14	888100	238095.238095	223214.281250	270270.270270	0.000000	100.000000
16	15	897500	221932.114883	208877.281250	106382.978723	0.000000	100.000000
