Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	825300	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	831300	333333.333333	166666.671875	166666.666667	0.000000	100.000000
2	10	839200	215827.338129	143884.890625	126582.278481	0.000000	100.000000
3	5	844300	210526.315789	157894.734375	196078.431373	0.000000	100.000000
4	11	7450200	754.728373	603.782715	151.379827	0.000000	100.000000
5	6	7454500	905.086587	754.238831	232558.139535	0.000000	100.000000
6	1	7653200	1025.205407	878.747437	5032.712632	0.000000	100.000000
7	12	14023700	606.134077	530.367310	156.973550	0.000000	100.000000
8	7	14028500	681.652933	605.913696	208333.333333	0.000000	100.000000
9	2	14441300	734.430082	660.987061	2422.480620	0.000000	100.000000
10	13	20590200	556.542153	505.947418	162.630714	0.000000	100.000000
11	8	20596700	606.937293	556.359192	153846.153846	0.000000	100.000000
12	3	21224500	637.279893	588.258362	1592.863969	0.000000	100.000000
13	14	27155800	531.702778	493.723999	168.597104	0.000000	100.000000
14	9	27161400	569.560413	531.589722	178571.428571	0.000000	100.000000
15	4	28003800	588.700627	551.906860	1187.084520	0.000000	100.000000
16	15	33721700	516.773872	486.375397	174.889382	0.000000	100.000000
