Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	824100	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	893800	28694.404591	14347.202148	14347.202296	0.000000	100.000000
2	0	4064200	925.897349	617.264893	315.417613	0.000000	100.000000
3	0	7595700	590.702345	443.026764	283.165794	0.000000	100.000000
4	0	11087100	487.186982	389.749573	286.418056	0.000000	100.000000
5	0	14158000	449.980876	374.984070	325.637435	0.000000	100.000000
6	0	18076200	405.747706	347.783752	255.219233	0.000000	100.000000
7	0	22218800	373.924383	327.183838	241.394293	0.000000	100.000000
8	0	28834100	321.313816	285.612274	151.164724	0.000000	100.000000
9	0	32833100	312.412134	281.170929	250.062516	0.000000	100.000000
10	0	36344900	309.677710	281.525177	284.754257	0.000000	100.000000
11	0	42537500	287.677341	263.704224	161.483060	0.000000	100.000000
12	0	45477600	291.130594	268.735931	340.124486	0.000000	100.000000
13	0	49877200	285.405000	265.018921	227.293390	0.000000	100.000000
14	0	53509500	284.708857	265.728271	275.307656	0.000000	100.000000
15	0	57015700	284.740068	266.943817	285.209058	0.000000	100.000000
16	0	60011500	287.223294	270.327820	333.800654	0.000000	100.000000
