Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	822900	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	892500	28735.632184	14367.816406	14367.816092	0.000000	100.000000
2	0	6922500	491.835530	327.890350	165.837479	0.000000	100.000000
3	0	12872200	331.969492	248.977127	168.075701	0.000000	100.000000
4	0	17663200	296.906825	237.525467	208.724692	0.000000	100.000000
5	0	23577100	263.687583	219.739655	169.093153	0.000000	100.000000
6	0	30566300	235.346329	201.725418	143.077892	0.000000	100.000000
7	0	37540400	217.879758	190.644791	143.387677	0.000000	100.000000
8	0	43400800	211.377264	187.890900	170.636817	0.000000	100.000000
9	0	53778500	188.837441	169.953705	96.360465	0.000000	100.000000
10	0	60793300	183.423822	166.748932	142.555739	0.000000	100.000000
11	0	66761600	181.987209	166.821609	167.551899	0.000000	100.000000
12	0	72707900	180.844404	166.933304	168.171804	0.000000	100.000000
13	0	78626700	179.939797	167.086960	168.953166	0.000000	100.000000
14	0	84604600	179.036711	167.100937	167.282825	0.000000	100.000000
15	0	90706700	178.007605	166.882126	163.878009	0.000000	100.000000
16	0	97709700	175.462499	165.141174	142.795945	0.000000	100.000000
