Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	6408200	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	6416400	243902.439024	121951.218750	121951.219512	0.000000	100.000000
2	1	6587000	16778.523490	11185.682617	5861.664713	0.000000	100.000000
3	2	6741500	12001.200120	9000.900391	6472.491909	0.000000	100.000000
4	3	6895900	10252.204224	8201.763672	6476.683938	0.000000	100.000000
5	4	7050300	9344.338888	7786.949219	6476.683938	0.000000	100.000000
6	5	7204400	8791.760864	7535.794922	6489.292667	0.000000	100.000000
7	6	7358500	8418.394191	7366.095215	6489.292667	0.000000	100.000000
8	7	7512600	8149.221297	7243.752441	6489.292667	0.000000	100.000000
9	8	7666600	7946.598856	7151.938965	6493.506494	0.000000	100.000000
10	9	7820600	7788.161994	7080.147461	6493.506494	0.000000	100.000000
11	10	7974800	7659.900421	7021.575195	6485.084306	0.000000	100.000000
12	11	8129100	7554.186763	6973.095703	6480.881400	0.000000	100.000000
13	12	8283300	7466.268466	6932.963379	6485.084306	0.000000	100.000000
14	13	8437400	7392.075695	6899.270508	6489.292667	0.000000	100.000000
15	14	8591500	7328.356158	6870.333984	6489.292667	0.000000	100.000000
16	15	8745700	7272.727273	6844.919922	6485.084306	0.000000	100.000000
17	16	8899700	7224.563516	6823.198730	6493.506494	0.000000	100.000000
18	17	9053900	7181.464263	6803.492676	6485.084306	0.000000	100.000000
19	18	9208000	7143.367383	6786.199219	6489.292667	0.000000	100.000000
20	19	9362100	7109.245404	6770.709961	6489.292667	0.000000	100.000000
21	20	9516200	7078.507079	6756.756836	6489.292667	0.000000	100.000000
22	21	9670400	7050.456747	6743.915527	6485.084306	0.000000	100.000000
23	22	9824500	7025.144162	6732.429688	6489.292667	0.000000	100.000000
24	23	9978600	7002.016581	6721.935547	6489.292667	0.000000	100.000000
25	24	10132600	6980.990227	6712.490723	6493.506494	0.000000	100.000000
26	25	10286800	6961.274687	6703.449707	6485.084306	0.000000	100.000000
27	26	10441100	6942.894691	6694.934082	6480.881400	0.000000	100.000000
28	27	10595200	6926.200143	6687.365234	6489.292667	0.000000	100.000000
29	28	10749400	6910.531650	6680.180664	6485.084306	0.000000	100.000000
30	29	10903600	6895.938070	6673.488281	6485.084306	0.000000	100.000000
31	30	11057700	6882.460480	6463.706055	6489.292667	0.000000	100.000000
32	31	11212000	6869.561597	6486.486328	6480.881400	0.000000	100.000000
33	32	11366200	6857.603873	6486.907227	6485.084306	0.000000	100.000000
34	33	11520300	6846.501438	6487.327637	6489.292667	0.000000	100.000000
35	34	11674400	6836.048764	6487.748535	6489.292667	0.000000	100.000000
36	35	11828500	6826.190432	6487.748535	6489.292667	0.000000	100.000000
37	36	11982600	6816.877153	6487.748535	6489.292667	0.000000	100.000000
38	37	12136700	6808.064938	6487.748535	6489.292667	0.000000	100.000000
39	38	12290700	6799.830004	6487.748535	6493.506494	0.000000	100.000000
40	39	12444800	6791.902727	6487.608887	6489.292667	0.000000	100.000000
41	40	12599000	6784.260516	6487.608887	6485.084306	0.000000	100.000000
42	41	12753200	6776.989756	6487.748535	6485.084306	0.000000	100.000000
43	42	12907300	6770.168177	6487.889648	6489.292667	0.000000	100.000000
44	43	13061300	6763.764260	6488.029785	6493.506494	0.000000	100.000000
45	44	13215500	6757.451559	6487.889648	6485.084306	0.000000	100.000000
46	45	13369600	6751.515500	6488.029785	6489.292667	0.000000	100.000000
47	46	13523700	6745.836554	6487.889648	6489.292667	0.000000	100.000000
48	47	13677700	6740.491093	6488.169922	6493.506494	0.000000	100.000000
49	48	13831900	6735.185958	6488.029785	6485.084306	0.000000	100.000000
50	49	13986000	6730.185542	6488.029785	6489.292667	0.000000	100.000000
51	50	14140100	6725.384446	6488.029785	6489.292667	0.000000	100.000000
52	51	14294200	6720.770987	6488.169922	6489.292667	0.000000	100.000000
53	52	14448300	6716.334374	6488.169922	6489.292667	0.000000	100.000000
54	53	14602300	6712.146544	6488.310547	6493.506494	0.000000	100.000000
55	54	14756400	6708.032869	6488.169922	6489.292667	0.000000	100.000000
56	55	14910500	6704.068311	6488.310547	6489.292667	0.000000	100.000000
57	56	15064600	6700.244906	6488.590820	6489.292667	0.000000	100.000000
58	57	15218700	6696.555247	6488.590820	6489.292667	0.000000	100.000000
59	58	15372900	6692.917778	6488.590820	6485.084306	0.000000	100.000000
60	59	15527000	6689.476686	6488.731445	6489.292667	0.000000	100.000000
61	60	15681100	6686.149964	6488.731445	6489.292667	0.000000	100.000000
62	61	15835200	6682.932004	6489.011719	6489.292667	0.000000	100.000000
63	62	15989300	6679.817557	6489.152344	6489.292667	0.000000	100.000000
64	63	16143400	6676.801709	6489.152344	6489.292667	0.000000	100.000000
65	64	16297600	6673.812365	6489.011719	6485.084306	0.000000	100.000000
66	65	16451700	6670.981232	6489.011719	6489.292667	0.000000	100.000000
67	66	16605700	6668.301054	6489.152344	6493.506494	0.000000	100.000000
68	67	16759900	6665.571838	6489.011719	6485.084306	0.000000	100.000000
69	68	16914000	6662.986160	6488.871582	6489.292667	0.000000	100.000000
70	69	17068000	6660.537721	6489.011719	6493.506494	0.000000	100.000000
71	70	17222100	6658.097449	6489.152344	6489.292667	0.000000	100.000000
72	71	17376200	6655.725748	6489.292480	6489.292667	0.000000	100.000000
73	72	17530200	6653.479590	6489.432617	6493.506494	0.000000	100.000000
74	73	17684300	6651.235800	6489.292480	6489.292667	0.000000	100.000000
75	74	17838400	6649.052510	6489.432617	6489.292667	0.000000	100.000000
76	75	17992400	6646.984686	6489.573730	6493.506494	0.000000	100.000000
77	76	18146500	6644.914511	6489.573730	6489.292667	0.000000	100.000000
78	77	18300500	6642.953844	6489.573730	6493.506494	0.000000	100.000000
79	78	18454600	6640.988179	6489.713867	6489.292667	0.000000	100.000000
80	79	18608600	6639.126586	6489.854004	6493.506494	0.000000	100.000000
