Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	6540800	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	6548900	246913.580247	123456.789062	123456.790123	0.000000	100.000000
2	1	6717700	16958.733748	11305.822266	5924.170616	0.000000	100.000000
3	2	6871200	12106.537530	9079.903320	6514.657980	0.000000	100.000000
4	3	7024600	10334.849111	8267.878906	6518.904824	0.000000	100.000000
5	4	7177900	9417.673835	7848.061523	6523.157208	0.000000	100.000000
6	5	7331200	8856.275304	7591.093262	6523.157208	0.000000	100.000000
7	6	7484300	8479.067303	7419.183594	6531.678641	0.000000	100.000000
8	7	7637400	8207.185847	7295.276367	6531.678641	0.000000	100.000000
9	8	7790500	8001.920461	7201.728027	6531.678641	0.000000	100.000000
10	9	7943700	7840.900991	7128.091797	6527.415144	0.000000	100.000000
