Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	823500	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	893100	28735.632184	14367.816406	14367.816092	0.000000	100.000000
2	0	2155600	2252.083177	1501.388794	792.079208	0.000000	100.000000
3	0	3381900	1563.477173	1172.607910	815.461143	0.000000	100.000000
4	0	4431600	1385.770904	1108.616699	952.653139	0.000000	100.000000
5	0	5837100	1196.744854	997.287354	711.490573	0.000000	100.000000
6	0	6907400	1150.577754	986.209534	934.317481	0.000000	100.000000
7	0	9059300	971.368902	849.947754	464.705609	0.000000	100.000000
8	0	10271800	952.552311	846.713196	824.742268	0.000000	100.000000
9	0	11530400	933.977155	840.579468	794.533609	0.000000	100.000000
10	0	12739200	923.151808	839.228943	827.266711	0.000000	100.000000
11	0	13943400	914.641118	838.421082	830.426839	0.000000	100.000000
12	0	15539900	883.368215	815.416870	626.370185	0.000000	100.000000
13	0	16740100	879.584836	816.757324	833.194468	0.000000	100.000000
14	0	17941700	876.260354	817.842957	832.223702	0.000000	100.000000
15	0	19158400	872.652701	818.111938	821.895291	0.000000	100.000000
16	0	20359800	870.175008	818.988220	832.362244	0.000000	100.000000
