Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	439057100	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	440064300	1985.702939	992.851440	992.851469	0.000000	100.000000
2	0	440100700	2874.664622	1916.443115	27472.527473	0.000000	100.000000
3	0	440142500	3685.277317	2763.958008	23923.444976	0.000000	100.000000
4	1	440894900	2720.644249	2176.515381	1329.080276	0.000000	100.000000
5	1	440911300	3235.896883	2696.580811	60975.609756	0.000000	100.000000
6	1	440937500	3722.612210	3190.810547	38167.938931	0.000000	100.000000
7	2	441682400	3047.270788	2666.362061	1342.462075	0.000000	100.000000
8	2	441699200	3406.381288	3027.894531	59523.809524	0.000000	100.000000
9	2	441719700	3755.727484	3380.154785	48780.487805	0.000000	100.000000
10	3	442457900	3234.533051	2940.484619	1354.646437	0.000000	100.000000
11	3	442478100	3507.746273	3215.434082	49504.950495	0.000000	100.000000
12	3	442494800	3781.598162	3490.706055	59880.239521	0.000000	100.000000
13	4	443229400	3355.463413	3115.787354	1361.285053	0.000000	100.000000
14	4	443250300	3577.220261	3338.739014	47846.889952	0.000000	100.000000
15	4	443266400	3801.107072	3563.537842	62111.801242	0.000000	100.000000
16	5	443999900	3439.346120	3237.031738	1363.326517	0.000000	100.000000
17	5	444022700	3624.939584	3423.553955	43859.649123	0.000000	100.000000
18	5	444034000	3817.637485	3616.709229	88495.575221	0.000000	100.000000
19	6	444764300	3504.345388	3329.128174	1369.300288	0.000000	100.000000
20	6	444784100	3666.841278	3492.229736	50505.050505	0.000000	100.000000
21	6	444800500	3830.483686	3656.370605	60975.609756	0.000000	100.000000
22	7	445525900	3555.528073	3400.939697	1378.549766	0.000000	100.000000
23	7	445548900	3696.971564	3542.930908	43478.260870	0.000000	100.000000
24	7	445563100	3842.606824	3688.902344	70422.535211	0.000000	100.000000
25	8	446282100	3598.615917	3460.207520	1390.820584	0.000000	100.000000
26	8	446307700	3723.829752	3585.910400	39062.500000	0.000000	100.000000
27	8	446325100	3852.504128	3714.914551	57471.264368	0.000000	100.000000
28	9	447045400	3630.309327	3505.126221	1388.310426	0.000000	100.000000
29	9	447066900	3745.411870	3620.564697	46511.627907	0.000000	100.000000
30	9	447087700	3860.234603	3735.710938	48076.923077	0.000000	100.000000
31	10	447805900	3657.644477	3875.167969	1392.369813	0.000000	100.000000
32	10	447827500	3762.656207	3882.590576	46296.296296	0.000000	100.000000
33	10	447847300	3867.943847	3893.676514	50505.050505	0.000000	100.000000
34	11	448565300	3681.033213	3911.138916	1392.757660	0.000000	100.000000
35	11	448582000	3779.567240	3910.985840	59880.239521	0.000000	100.000000
36	11	448608000	3873.980463	3911.088135	38461.538462	0.000000	100.000000
37	12	449327600	3699.917239	3924.030762	1389.660923	0.000000	100.000000
38	12	449343600	3791.377048	3924.441406	62500.000000	0.000000	100.000000
39	12	449368700	3879.126421	3922.081299	39840.637450	0.000000	100.000000
40	13	450085900	3717.539533	3932.878906	1394.311210	0.000000	100.000000
41	13	450103700	3802.074847	3934.116699	56179.775281	0.000000	100.000000
42	13	450127500	3884.231825	3930.457275	42016.806723	0.000000	100.000000
43	14	450849900	3731.090157	3936.749512	1384.274640	0.000000	100.000000
44	14	450864300	3811.233823	3940.110352	69444.444444	0.000000	100.000000
45	14	450890300	3887.367745	3934.993896	38461.538462	0.000000	100.000000
