Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	823600	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	830300	298507.462687	149253.734375	149253.731343	0.000000	100.000000
2	10	838200	205479.452055	136986.296875	126582.278481	0.000000	100.000000
3	5	843400	202020.202020	151515.156250	192307.692308	0.000000	100.000000
4	6	908100	59171.597633	47337.277344	15455.950541	0.000000	100.000000
5	11	912500	67491.563555	56242.968750	227272.727273	0.000000	100.000000
6	1	916700	75187.969925	64446.828125	238095.238095	0.000000	100.000000
7	7	948200	64205.457464	56179.773438	31746.031746	0.000000	100.000000
8	12	952600	69767.441860	62015.503906	227272.727273	0.000000	100.000000
9	2	973300	66800.267201	60120.238281	48309.178744	0.000000	100.000000
10	8	986400	67567.567568	61425.062500	76335.877863	0.000000	100.000000
11	13	991000	71684.587814	65710.875000	217391.304348	0.000000	100.000000
12	9	1024200	64805.583250	59820.539062	30120.481928	0.000000	100.000000
13	14	1028800	68226.120858	63352.828125	217391.304348	0.000000	100.000000
14	3	1032800	71701.720841	66921.601562	250000.000000	0.000000	100.000000
15	15	1067800	65520.065520	61425.062500	28571.428571	0.000000	100.000000
16	4	1088500	64175.160438	60400.152344	48309.178744	0.000000	100.000000
