Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	438406300	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	439176200	2597.739966	1298.869995	1298.869983	0.000000	100.000000
2	0	439209000	3737.386321	2491.590820	30487.804878	0.000000	100.000000
3	0	439235900	4821.600771	3616.200439	37174.721190	0.000000	100.000000
4	1	439739500	3750.375038	3000.300049	1985.702939	0.000000	100.000000
5	1	439754300	4451.038576	3709.198730	67567.567568	0.000000	100.000000
6	1	439774100	5117.707267	4386.605957	50505.050505	0.000000	100.000000
7	2	440284200	4260.077746	3727.567871	1960.399922	0.000000	100.000000
8	2	440293600	4768.717215	4238.859863	106382.978723	0.000000	100.000000
9	2	440301500	5276.487970	4748.838867	126582.278481	0.000000	100.000000
10	3	440808000	4580.089104	4163.717285	1974.333662	0.000000	100.000000
11	3	440814700	4982.561036	4567.347656	149253.731343	0.000000	100.000000
12	3	440823200	5378.791013	4965.038086	117647.058824	0.000000	100.000000
13	4	441325300	4796.163070	4453.580078	1991.635132	0.000000	100.000000
14	4	441328500	5133.118883	4790.910645	312500.000000	0.000000	100.000000
15	4	441334200	5464.667509	5123.125977	175438.596491	0.000000	100.000000
16	5	441831200	4963.648574	4671.669434	2012.072435	0.000000	100.000000
17	5	441835400	5249.190750	4957.568848	238095.238095	0.000000	100.000000
18	5	441844700	5525.825966	5234.993164	107526.881720	0.000000	100.000000
19	6	442337500	5087.505088	4833.129883	2029.220779	0.000000	100.000000
20	6	442341500	5336.450498	5082.333984	250000.000000	0.000000	100.000000
21	6	442352700	5574.700993	5321.305176	89285.714286	0.000000	100.000000
22	7	442842000	5185.201885	4959.758301	2043.735949	0.000000	100.000000
23	7	442846400	5405.283665	5180.063477	227272.727273	0.000000	100.000000
24	7	442858300	5615.453729	5390.835449	84033.613445	0.000000	100.000000
25	8	443347100	5262.305699	5059.909180	2045.826514	0.000000	100.000000
26	8	443350900	5460.502366	5258.261719	263157.894737	0.000000	100.000000
27	8	443361700	5650.401582	5448.601562	92592.592593	0.000000	100.000000
28	9	443849900	5327.356896	5143.655273	2048.340844	0.000000	100.000000
29	9	443853100	5507.821106	5324.227051	312500.000000	0.000000	100.000000
30	9	443868000	5675.888460	5492.794922	67114.093960	0.000000	100.000000
31	10	444355300	5379.055303	5792.512207	2052.123948	0.000000	100.000000
32	10	444359300	5543.423484	5824.903320	250000.000000	0.000000	100.000000
33	10	444370900	5700.298427	5842.258789	86206.896552	0.000000	100.000000
34	11	444858400	5424.590443	5860.634277	2051.282051	0.000000	100.000000
35	11	444862500	5576.035439	5872.910645	243902.439024	0.000000	100.000000
36	11	444875300	5719.585716	5880.969238	78125.000000	0.000000	100.000000
37	12	445362300	5462.909718	5907.721191	2053.388090	0.000000	100.000000
38	12	445366300	5603.448276	5914.010254	250000.000000	0.000000	100.000000
39	12	445383000	5733.369645	5903.768555	59880.239521	0.000000	100.000000
40	13	445870800	5492.665282	5925.574707	2050.020500	0.000000	100.000000
41	13	445874700	5623.694499	5928.853516	256410.256410	0.000000	100.000000
42	13	445887700	5747.587350	5923.585449	76923.076923	0.000000	100.000000
43	14	446374900	5521.672565	5941.064453	2052.545156	0.000000	100.000000
44	14	446379200	5644.119455	5939.770508	232558.139535	0.000000	100.000000
45	14	446447500	5720.539223	5867.052734	14641.288433	0.000000	100.000000
46	15	446944300	5504.802061	5867.281738	2012.882448	0.000000	100.000000
47	15	446948400	5619.227122	5867.396973	243902.439024	0.000000	100.000000
48	15	446962600	5726.774424	5861.779297	70422.535211	0.000000	100.000000
49	16	447463400	5520.530854	5852.630859	1996.805112	0.000000	100.000000
50	16	447470300	5626.654898	5849.321289	144927.536232	0.000000	100.000000
51	16	447483800	5728.449463	5846.699219	74074.074074	0.000000	100.000000
52	17	447984300	5533.514304	5833.965332	1998.001998	0.000000	100.000000
53	17	447988400	5635.507874	5834.305664	243902.439024	0.000000	100.000000
54	17	448000600	5732.570380	5833.965332	81967.213115	0.000000	100.000000
55	18	448490700	5553.131570	5832.491211	2040.399918	0.000000	100.000000
56	18	448494700	5650.053527	5832.264160	250000.000000	0.000000	100.000000
57	18	448518000	5735.929666	5818.125000	42918.454936	0.000000	100.000000
58	19	448996700	5571.083245	5828.864746	2088.991017	0.000000	100.000000
59	19	449000700	5663.369327	5827.958496	250000.000000	0.000000	100.000000
60	19	449023300	5745.502496	5819.253906	44247.787611	0.000000	100.000000
61	20	449497900	5589.815716	5833.625000	2107.037505	0.000000	100.000000
62	20	449501700	5678.028733	5833.852051	263157.894737	0.000000	100.000000
63	20	449519600	5758.865503	5826.713867	55865.921788	0.000000	100.000000
64	21	449986800	5612.883727	5849.777344	2140.410959	0.000000	100.000000
65	21	449990700	5697.317082	5850.005859	256410.256410	0.000000	100.000000
66	21	450012300	5772.876099	5839.984375	46296.296296	0.000000	100.000000
67	22	450472900	5635.390251	5870.152344	2171.081198	0.000000	100.000000
68	22	450476300	5716.652858	5870.841797	294117.647059	0.000000	100.000000
69	22	450493900	5791.058606	5869.807617	56818.181818	0.000000	100.000000
70	23	450953000	5658.858505	5902.955078	2178.174690	0.000000	100.000000
71	23	450957000	5736.731816	5902.839355	250000.000000	0.000000	100.000000
72	23	450972500	5809.234295	5899.937012	64516.129032	0.000000	100.000000
73	24	451426300	5683.563748	5938.947754	2203.613927	0.000000	100.000000
74	24	451431700	5757.980561	5937.654297	185185.185185	0.000000	100.000000
75	24	451448900	5827.059022	5998.320801	58139.534884	0.000000	100.000000
76	25	451900300	5706.239810	6053.268555	2215.330084	0.000000	100.000000
77	25	451908200	5776.964723	6048.630859	126582.278481	0.000000	100.000000
78	25	451920800	5845.573273	6050.583008	79365.079365	0.000000	100.000000
79	26	452371400	5728.566211	6112.469238	2219.263205	0.000000	100.000000
80	26	452379200	5796.935497	6111.348633	128205.128205	0.000000	100.000000
81	26	452394900	5861.916132	6108.611328	63694.267516	0.000000	100.000000
82	27	452846300	5747.922438	6170.300293	2215.330084	0.000000	100.000000
83	27	452854600	5813.832769	6164.974609	120481.927711	0.000000	100.000000
84	27	452864300	5879.098077	6168.143555	103092.783505	0.000000	100.000000
85	28	453314800	5768.521313	6218.776855	2219.755827	0.000000	100.000000
86	28	453323000	5832.389201	6213.367188	121951.219512	0.000000	100.000000
87	28	453334900	5894.725560	6228.072266	84033.613445	0.000000	100.000000
88	29	453784900	5787.262820	6265.402344	2222.222222	0.000000	100.000000
89	29	453791700	5849.701665	6261.740723	147058.823529	0.000000	100.000000
90	29	453805900	5909.244396	6272.738770	70422.535211	0.000000	100.000000
91	30	454256600	5804.306543	6304.243164	2218.770801	0.000000	100.000000
92	30	454264700	5864.399939	6298.551270	123456.790123	0.000000	100.000000
93	30	454274900	5923.647959	6308.750000	98039.215686	0.000000	100.000000
94	31	454723800	5821.970277	6333.122070	2227.667632	0.000000	100.000000
95	31	454732900	5879.975010	6326.177734	109890.109890	0.000000	100.000000
96	31	454746100	5936.425170	6337.403320	75757.575758	0.000000	100.000000
