Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	6425500	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	6432500	285714.285714	142857.140625	142857.142857	0.000000	100.000000
2	0	6441400	188679.245283	125786.164062	112359.550562	0.000000	100.000000
3	0	6446700	188679.245283	141509.437500	188679.245283	0.000000	100.000000
4	1	6607000	27548.209366	22038.568359	6238.303182	0.000000	100.000000
5	1	6610400	32449.972958	27041.644531	294117.647059	0.000000	100.000000
6	1	6614300	37076.271186	31779.662109	256410.256410	0.000000	100.000000
7	2	6759700	23937.761819	20945.542969	6877.579092	0.000000	100.000000
8	2	6763700	26611.472501	23654.642578	250000.000000	0.000000	100.000000
9	2	6770800	28960.324356	26064.291016	140845.070423	0.000000	100.000000
10	3	6911600	22629.088665	20571.898438	7102.272727	0.000000	100.000000
11	3	6917100	24410.089504	22375.914062	181818.181818	0.000000	100.000000
12	3	6926800	25932.575304	23937.761719	103092.783505	0.000000	100.000000
13	4	7063300	21950.454688	20382.564453	7326.007326	0.000000	100.000000
14	4	7068500	23328.149300	21772.939453	192307.692308	0.000000	100.000000
15	4	7082400	24356.827523	22834.527344	71942.446043	0.000000	100.000000
16	5	7215200	21527.162213	20260.859375	7530.120482	0.000000	100.000000
17	5	7221400	22615.906521	21359.466797	161290.322581	0.000000	100.000000
18	5	7237900	23387.493845	22156.574219	60606.060606	0.000000	100.000000
19	6	7367000	21242.697823	20180.562500	7745.933385	0.000000	100.000000
20	6	7372800	22168.267708	21112.636719	172413.793103	0.000000	100.000000
21	6	7393400	22729.620829	21696.457031	48543.689320	0.000000	100.000000
22	7	7518800	21037.226745	20122.564453	7974.481659	0.000000	100.000000
23	7	7525600	21816.198527	20907.191406	147058.823529	0.000000	100.000000
24	7	7548900	22253.872174	21363.718750	42918.454936	0.000000	100.000000
25	8	7670600	20881.856879	20078.708984	8216.926869	0.000000	100.000000
26	8	7676800	21577.559338	20778.390625	161290.322581	0.000000	100.000000
27	8	7704300	21895.527057	21113.542969	36363.636364	0.000000	100.000000
28	9	7822300	20761.741123	20045.818359	8474.576271	0.000000	100.000000
29	9	7829600	21365.999573	20653.798828	136986.301370	0.000000	100.000000
30	9	7859800	21613.330545	20916.126953	33112.582781	0.000000	100.000000
31	10	7974000	20665.159832	19461.564453	8756.567426	0.000000	100.000000
32	10	7980900	21216.407355	19486.845703	144927.536232	0.000000	100.000000
33	10	8015500	21383.647799	19122.896484	28901.734104	0.000000	100.000000
34	11	8125900	20583.392143	19751.134766	9057.971014	0.000000	100.000000
35	11	8133700	21074.815595	19694.083984	128205.128205	0.000000	100.000000
36	11	8171100	21196.150321	19270.298828	26737.967914	0.000000	100.000000
37	12	8277700	20516.142965	19762.845703	9380.863039	0.000000	100.000000
38	12	8285100	20972.252097	19718.681641	135135.135135	0.000000	100.000000
39	12	8326700	21039.343572	19281.445312	24038.461538	0.000000	100.000000
40	13	8429500	20459.081836	19764.146484	9727.626459	0.000000	100.000000
41	13	8437700	20872.676672	19729.054688	121951.219512	0.000000	100.000000
42	13	8482300	20906.262155	19286.402344	22421.524664	0.000000	100.000000
43	14	8581200	20411.003386	19764.146484	10111.223458	0.000000	100.000000
44	14	8589000	20799.630229	19730.351562	128205.128205	0.000000	100.000000
45	14	8637900	20791.900199	19286.402344	20449.897751	0.000000	100.000000
46	15	8732900	20369.246771	19766.751953	10526.315789	0.000000	100.000000
47	15	8741900	20721.809705	19730.351562	111111.111111	0.000000	100.000000
48	15	8793400	20693.441446	19286.402344	19417.475728	0.000000	100.000000
49	16	8884700	20331.815224	19766.751953	10952.902519	0.000000	100.000000
50	16	8893100	20667.855406	19732.947266	119047.619048	0.000000	100.000000
51	16	8949000	20606.300773	19285.164062	17889.087657	0.000000	100.000000
52	17	9036400	20299.513578	19768.054688	11441.647597	0.000000	100.000000
53	17	9045800	20608.327291	19734.246094	106382.978723	0.000000	100.000000
54	17	9104500	20530.048526	19285.164062	17035.775128	0.000000	100.000000
55	18	9188100	20270.759430	19769.357422	11961.722488	0.000000	100.000000
56	18	9197000	20566.480245	19734.246094	112359.550562	0.000000	100.000000
57	18	9260000	20462.162639	19283.923828	15873.015873	0.000000	100.000000
58	19	9339700	20245.693501	19770.660156	12547.051443	0.000000	100.000000
59	19	9349700	20518.432392	19735.542969	100000.000000	0.000000	100.000000
60	19	9415600	20400.655496	19282.683594	15174.506829	0.000000	100.000000
61	20	9491400	20222.446916	19770.660156	13192.612137	0.000000	100.000000
62	20	9500700	20486.472425	19739.439453	107526.881720	0.000000	100.000000
63	20	9571100	20345.879959	19285.164062	14204.545455	0.000000	100.000000
64	21	9643100	20201.392342	19773.267578	13888.888889	0.000000	100.000000
65	21	9653400	20446.730072	19740.738281	97087.378641	0.000000	100.000000
66	21	9726600	20296.264881	19286.402344	13661.202186	0.000000	100.000000
67	22	9794800	20182.233698	19774.570312	14662.756598	0.000000	100.000000
68	22	9804600	20419.638365	19743.335938	102040.816327	0.000000	100.000000
69	22	9882200	20250.527960	19286.402344	12886.597938	0.000000	100.000000
70	23	9946400	20165.298645	19777.177734	15576.323988	0.000000	100.000000
71	23	9957100	20387.359837	19744.634766	93457.943925	0.000000	100.000000
72	23	10037700	20209.290737	19287.642578	12406.947891	0.000000	100.000000
73	24	10098000	20149.761743	19778.480469	16583.747927	0.000000	100.000000
74	24	10108200	20365.492709	19747.236328	98039.215686	0.000000	100.000000
75	24	10193200	20171.457388	19288.882812	11764.705882	0.000000	100.000000
76	25	10249700	20134.930181	19778.480469	17699.115044	0.000000	100.000000
77	25	10260900	20336.861866	19749.835938	89285.714286	0.000000	100.000000
78	25	10348800	20136.109907	19287.642578	11376.564278	0.000000	100.000000
79	26	10401500	20120.724346	19778.480469	18975.332068	0.000000	100.000000
80	26	10411900	20319.084889	19752.435547	96153.846154	0.000000	100.000000
81	26	10504500	20102.966413	19286.402344	10799.136069	0.000000	100.000000
82	27	10553200	20108.050488	19778.480469	20533.880903	0.000000	100.000000
83	27	10564500	20294.757188	19753.736328	88495.575221	0.000000	100.000000
84	27	10660000	20073.208171	19286.402344	10471.204188	0.000000	100.000000
85	28	10704800	20096.744795	19779.785156	22321.428571	0.000000	100.000000
86	28	10715500	20279.720280	19756.337891	93457.943925	0.000000	100.000000
87	28	10815700	20044.644891	19283.923828	9980.039920	0.000000	100.000000
88	29	10856500	20085.759422	19778.480469	24509.803922	0.000000	100.000000
89	29	10868100	20258.407239	19757.640625	86206.896552	0.000000	100.000000
90	29	10971300	20018.478596	19283.923828	9689.922481	0.000000	100.000000
91	30	11008200	20075.501342	19778.480469	27100.271003	0.000000	100.000000
92	30	11019300	20244.677609	19755.037109	90090.090090	0.000000	100.000000
93	30	11126700	19994.894920	19285.164062	9310.986965	0.000000	100.000000
94	31	11160000	20065.476819	19777.177734	30030.030030	0.000000	100.000000
95	31	11171900	20225.855385	19756.337891	84033.613445	0.000000	100.000000
96	31	11282200	19972.409249	19285.164062	9066.183137	0.000000	100.000000
97	32	11311700	20056.485613	19777.177734	33898.305085	0.000000	100.000000
98	32	11323200	20213.569635	19755.037109	86956.521739	0.000000	100.000000
99	32	11437700	19951.318782	19286.402344	8733.624454	0.000000	100.000000
100	33	11463400	20048.035888	19775.873047	38910.505837	0.000000	100.000000
101	33	11475800	20196.819991	19753.736328	80645.161290	0.000000	100.000000
102	33	11593200	19931.497571	19286.402344	8517.887564	0.000000	100.000000
103	34	11615200	20039.694009	19773.267578	45454.545455	0.000000	100.000000
104	34	11627000	20186.484668	19752.435547	84745.762712	0.000000	100.000000
105	34	11748700	19912.834385	19286.402344	8216.926869	0.000000	100.000000
106	35	11766900	20032.201296	19773.267578	54945.054945	0.000000	100.000000
107	35	11779500	20171.834143	19755.037109	79365.079365	0.000000	100.000000
108	35	11904100	19895.593765	19288.882812	8025.682183	0.000000	100.000000
109	36	11918600	20025.122426	19774.570312	68965.517241	0.000000	100.000000
110	36	11930800	20162.388971	19751.134766	81967.213115	0.000000	100.000000
111	36	12059500	19879.304224	19292.605469	7770.007770	0.000000	100.000000
112	37	12070400	20018.069408	19773.267578	91743.119266	0.000000	100.000000
113	37	12083400	20148.818466	19751.134766	76923.076923	0.000000	100.000000
114	37	12215000	19863.546075	19292.605469	7598.784195	0.000000	100.000000
115	38	12222100	20011.731015	19771.962891	140845.070423	0.000000	100.000000
116	38	12234600	20140.813551	19748.535156	80000.000000	0.000000	100.000000
117	38	12370400	19848.946156	19296.328125	7363.770250	0.000000	100.000000
118	39	12373900	20005.379598	19770.660156	285714.285714	0.000000	100.000000
119	39	12387100	20128.824477	19749.835938	75757.575758	0.000000	100.000000
120	40	12525700	19835.415232	19300.052734	7215.007215	0.000000	100.000000
121	39	12529100	19988.203683	19725.162109	294117.647059	0.000000	100.000000
122	40	12538100	20122.370186	19752.435547	111111.111111	0.000000	100.000000
123	41	12678300	19831.115660	19334.880859	7132.667618	0.000000	100.000000
124	40	12684800	19970.284217	19674.710938	153846.153846	0.000000	100.000000
125	41	12690800	20110.768838	19751.134766	166666.666667	0.000000	100.000000
126	42	12830100	19829.497549	19381.095703	7178.750897	0.000000	100.000000
127	41	12840400	19953.545652	19624.517578	97087.378641	0.000000	100.000000
128	42	12843700	20099.093204	19730.351562	303030.303030	0.000000	100.000000
129	43	12981800	19828.256791	19428.792969	7241.129616	0.000000	100.000000
130	43	12996500	19936.082788	19568.195312	68027.210884	0.000000	100.000000
131	42	13000000	20077.572439	19682.455078	285714.285714	0.000000	100.000000
132	44	13133400	19827.367731	19477.990234	7496.251874	0.000000	100.000000
133	44	13148600	19931.281700	19564.367188	65789.473684	0.000000	100.000000
134	43	13155500	20059.435364	19627.085938	144927.536232	0.000000	100.000000
135	45	13285000	19826.517968	19527.435547	7722.007722	0.000000	100.000000
136	45	13301200	19925.243975	19552.890625	61728.395062	0.000000	100.000000
137	44	13311000	20042.117493	19588.638672	102040.816327	0.000000	100.000000
