Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	821300	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	827100	344827.586207	172413.796875	172413.793103	0.000000	100.000000
2	10	835100	217391.304348	144927.531250	125000.000000	0.000000	100.000000
3	5	840200	211640.211640	158730.156250	196078.431373	0.000000	100.000000
4	11	849500	177304.964539	141843.968750	107526.881720	0.000000	100.000000
5	6	853800	184615.384615	153846.156250	232558.139535	0.000000	100.000000
6	12	858800	186666.666667	160000.000000	200000.000000	0.000000	100.000000
7	7	862200	195599.022005	171149.156250	294117.647059	0.000000	100.000000
8	13	866100	200892.857143	178571.421875	256410.256410	0.000000	100.000000
9	1	869800	206185.567010	185567.015625	270270.270270	0.000000	100.000000
10	8	873700	209923.664122	190839.687500	256410.256410	0.000000	100.000000
11	14	877600	213143.872114	195381.890625	256410.256410	0.000000	100.000000
12	9	881100	217391.304348	200668.890625	285714.285714	0.000000	100.000000
13	15	884900	220125.786164	204402.515625	263157.894737	0.000000	100.000000
14	2	888700	222551.928783	207715.140625	263157.894737	0.000000	100.000000
15	3	900600	201765.447667	189155.109375	84033.613445	0.000000	100.000000
16	4	912600	186199.342826	175246.437500	83333.333333	0.000000	100.000000
