Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	439566800	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	440568900	1995.808802	997.904419	997.904401	0.000000	100.000000
2	0	440612900	2867.794666	1911.863159	22727.272727	0.000000	100.000000
3	0	440657000	3669.051550	2751.788574	22675.736961	0.000000	100.000000
4	1	441408900	2714.293469	2171.434814	1329.964091	0.000000	100.000000
5	1	441429600	3220.957698	2684.131348	48309.178744	0.000000	100.000000
6	1	441459600	3698.224852	3169.907227	33333.333333	0.000000	100.000000
7	2	442203400	3034.210726	2654.934326	1344.447432	0.000000	100.000000
8	2	442223200	3388.043969	3011.594727	50505.050505	0.000000	100.000000
9	2	442252600	3723.285427	3350.957031	34013.605442	0.000000	100.000000
10	3	442995500	3208.213025	2916.557373	1346.076188	0.000000	100.000000
11	3	443015600	3479.471120	3189.515137	49751.243781	0.000000	100.000000
12	3	443037700	3745.426258	3457.316650	45248.868778	0.000000	100.000000
13	4	443775200	3326.679973	3089.060059	1355.932203	0.000000	100.000000
14	4	443800000	3543.418690	3307.190674	40322.580645	0.000000	100.000000
15	4	443808100	3772.428265	3536.651367	123456.790123	0.000000	100.000000
16	5	444545000	3414.888916	3214.013184	1357.036233	0.000000	100.000000
17	5	444566600	3600.144006	3400.135986	46296.296296	0.000000	100.000000
18	5	444572300	3795.824593	3596.044189	175438.596491	0.000000	100.000000
19	6	445300300	3488.270690	3313.857178	1373.626374	0.000000	100.000000
20	6	445320600	3649.761896	3475.963623	49261.083744	0.000000	100.000000
21	6	445337500	3812.362452	3639.072998	59171.597633	0.000000	100.000000
22	7	446060700	3541.785368	3387.794678	1382.743363	0.000000	100.000000
23	7	446080100	3684.768090	3531.235840	51546.391753	0.000000	100.000000
24	7	446097500	3828.073560	3674.950684	57471.264368	0.000000	100.000000
25	8	446815400	3586.899539	3448.941895	1392.951665	0.000000	100.000000
26	8	446837300	3713.637301	3576.094971	45662.100457	0.000000	100.000000
27	8	446855900	3841.352156	3704.161133	53763.440860	0.000000	100.000000
28	9	447572900	3622.238043	3497.333008	1394.700139	0.000000	100.000000
29	9	447595700	3736.501887	3611.951660	43859.649123	0.000000	100.000000
30	9	447620000	3849.401480	3725.227295	41152.263374	0.000000	100.000000
31	10	448336600	3648.885950	3862.147217	1395.478649	0.000000	100.000000
32	10	448355500	3754.821532	3874.667236	52910.052910	0.000000	100.000000
33	10	448381200	3857.324378	3883.897461	38910.505837	0.000000	100.000000
34	11	449094700	3673.422265	3903.302246	1401.541696	0.000000	100.000000
35	11	449116200	3769.870358	3902.895996	46511.627907	0.000000	100.000000
36	11	449142200	3864.068342	3904.927979	38461.538462	0.000000	100.000000
37	12	449855400	3693.408238	3920.543457	1402.131239	0.000000	100.000000
38	12	449873900	3783.799517	3921.209961	54054.054054	0.000000	100.000000
39	12	449902600	3870.043925	3921.568604	34843.205575	0.000000	100.000000
40	13	450616500	3710.507978	3936.491455	1400.756408	0.000000	100.000000
41	13	450633800	3795.066414	3937.937988	57803.468208	0.000000	100.000000
42	13	450661600	3875.689512	3934.993896	35971.223022	0.000000	100.000000
43	14	451380200	3724.583947	3944.773193	1391.594768	0.000000	100.000000
44	14	451398500	3803.341870	3948.147705	54644.808743	0.000000	100.000000
45	14	451427900	3878.223774	3937.111328	34013.605442	0.000000	100.000000
46	15	452155100	3733.625668	3942.129639	1375.137514	0.000000	100.000000
47	15	452177000	3806.442404	3941.974121	45662.100457	0.000000	100.000000
48	15	452203600	3877.563940	3931.177979	37593.984962	0.000000	100.000000
49	16	452942600	3738.094170	3925.519775	1353.179973	0.000000	100.000000
50	16	452959000	3808.186855	3927.524170	60975.609756	0.000000	100.000000
51	16	452985400	3875.217981	3922.645508	37878.787879	0.000000	100.000000
52	17	453724800	3743.466591	3914.354004	1352.447931	0.000000	100.000000
53	17	453735900	3811.110092	3918.597656	90090.090090	0.000000	100.000000
54	17	453763300	3874.194344	3913.485840	36496.350365	0.000000	100.000000
55	18	454488300	3752.973897	3909.864746	1379.310345	0.000000	100.000000
56	18	454498400	3817.407378	3915.886719	99009.900990	0.000000	100.000000
57	18	454538400	3874.001443	3904.979004	25000.000000	0.000000	100.000000
58	19	455250000	3761.987350	3907.725586	1405.283867	0.000000	100.000000
59	19	455261200	3823.019676	3913.638916	89285.714286	0.000000	100.000000
60	19	455290700	3879.444667	3910.985840	33898.305085	0.000000	100.000000
61	20	455993500	3774.342990	3918.034668	1422.879909	0.000000	100.000000
62	20	456005200	3832.489780	3921.722412	85470.085470	0.000000	100.000000
63	20	456028800	3887.741465	3922.799316	42372.881356	0.000000	100.000000
64	21	456720900	3789.181595	3933.807129	1444.877908	0.000000	100.000000
65	21	456732600	3844.854303	3938.868652	85470.085470	0.000000	100.000000
66	21	456755000	3898.023062	3940.731445	44642.857143	0.000000	100.000000
67	22	457437800	3805.047283	3956.530762	1464.557704	0.000000	100.000000
68	22	457451400	3858.067835	3959.089600	73529.411765	0.000000	100.000000
69	22	457474900	3908.845718	3961.808105	42553.191489	0.000000	100.000000
70	23	458157000	3819.216576	3978.516113	1466.060695	0.000000	100.000000
71	23	458171600	3869.969040	3979.941162	68493.150685	0.000000	100.000000
72	23	458190600	3919.715633	3984.592773	52631.578947	0.000000	100.000000
73	24	458865300	3834.494909	4007.962646	1482.140210	0.000000	100.000000
74	24	458882400	3882.871876	4008.605225	58479.532164	0.000000	100.000000
75	24	458900300	3931.000595	4014.774414	55865.921788	0.000000	100.000000
76	25	459571800	3849.037741	4044.925781	1489.203276	0.000000	100.000000
77	25	459589100	3895.656343	4047.436035	57803.468208	0.000000	100.000000
78	25	459606700	3942.135440	4052.356445	56818.181818	0.000000	100.000000
79	26	460279800	3862.308695	4088.753174	1485.663349	0.000000	100.000000
80	26	460290300	3908.606172	4092.043701	95238.095238	0.000000	100.000000
81	26	460312000	3952.721593	4094.668701	46082.949309	0.000000	100.000000
82	27	460981200	3875.896593	4134.281250	1494.321578	0.000000	100.000000
83	27	460995500	3919.976480	4132.458984	69930.069930	0.000000	100.000000
84	27	461017400	3962.593121	4135.592285	45662.100457	0.000000	100.000000
85	28	461685700	3888.077617	4168.171875	1496.333982	0.000000	100.000000
86	28	461699800	3930.782090	4165.856445	70921.985816	0.000000	100.000000
87	28	461722200	3971.943635	4176.062988	44642.857143	0.000000	100.000000
88	29	462389300	3899.660423	4202.092773	1499.025633	0.000000	100.000000
89	29	462405600	3940.662382	4199.092773	61349.693252	0.000000	100.000000
90	29	462425500	3980.978796	4204.742676	50251.256281	0.000000	100.000000
91	30	463093500	3910.450679	4225.352051	1497.005988	0.000000	100.000000
92	30	463107400	3950.621479	4224.043457	71942.446043	0.000000	100.000000
93	30	463129400	3989.372989	4224.995117	45454.545455	0.000000	100.000000
94	31	463797300	3920.678484	4239.443848	1497.230124	0.000000	100.000000
95	31	463809800	3959.905952	4238.964355	80000.000000	0.000000	100.000000
96	31	463834000	3997.164897	4237.886719	41322.314050	0.000000	100.000000
