Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	820700	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	890200	28776.978417	14388.489258	14388.489209	0.000000	100.000000
2	0	5632300	623.493225	415.662140	210.877038	0.000000	100.000000
3	0	10387000	418.134493	313.600861	210.318211	0.000000	100.000000
4	0	15096400	350.245522	280.196411	212.341275	0.000000	100.000000
5	0	21180400	294.699824	245.583191	164.365549	0.000000	100.000000
6	0	25129500	287.961561	246.824188	253.222253	0.000000	100.000000
7	0	32234400	254.665958	222.832703	140.747935	0.000000	100.000000
8	0	40503100	226.800798	201.600708	120.937995	0.000000	100.000000
9	0	46537800	218.736534	196.862869	165.708320	0.000000	100.000000
10	0	52243800	213.911647	194.465134	175.254118	0.000000	100.000000
11	0	57002600	213.591922	195.792587	210.137009	0.000000	100.000000
12	0	65342700	201.481665	185.983063	119.902639	0.000000	100.000000
13	0	73259000	193.267926	179.463074	126.321640	0.000000	100.000000
14	0	79368500	190.966520	178.235428	163.679516	0.000000	100.000000
15	0	84163900	191.977270	179.978683	208.533178	0.000000	100.000000
16	0	90656200	189.234768	178.103302	154.028619	0.000000	100.000000
