Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	822400	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	829000	303030.303030	151515.156250	151515.151515	0.000000	100.000000
2	10	836800	208333.333333	138888.890625	128205.128205	0.000000	100.000000
3	5	841900	205128.205128	153846.156250	196078.431373	0.000000	100.000000
4	11	7500300	748.738376	598.990723	150.186231	0.000000	100.000000
5	6	7504500	897.921312	748.267761	238095.238095	0.000000	100.000000
6	1	7508700	1046.916830	897.357239	238095.238095	0.000000	100.000000
7	12	14127700	601.264158	526.106140	151.080224	0.000000	100.000000
8	7	14135500	676.025869	600.911865	128205.128205	0.000000	100.000000
9	2	14156500	749.956877	674.961182	47619.047619	0.000000	100.000000
10	13	20745100	552.133998	501.940002	151.777312	0.000000	100.000000
11	8	20756100	601.995615	551.829346	90909.090909	0.000000	100.000000
12	3	20795000	650.891722	600.823120	25706.940874	0.000000	100.000000
13	14	27339100	527.969167	490.257080	152.809401	0.000000	100.000000
14	9	27350900	565.429632	527.734314	84745.762712	0.000000	100.000000
15	4	27409100	601.804662	564.191895	17182.130584	0.000000	100.000000
16	15	33933200	513.427643	483.226013	153.277847	0.000000	100.000000
