Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	817700	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	823600	338983.050847	169491.531250	169491.525424	0.000000	100.000000
2	10	831800	212765.957447	141843.968750	121951.219512	0.000000	100.000000
3	5	836900	208333.333333	156250.000000	196078.431373	0.000000	100.000000
4	11	1195200	13245.033113	10596.026367	2790.957298	0.000000	100.000000
5	6	1375000	10766.194150	8971.828125	5561.735261	0.000000	100.000000
6	1	1532300	9795.689896	8396.305664	6357.279085	0.000000	100.000000
7	7	1688100	9191.176471	8042.279297	6418.485237	0.000000	100.000000
8	12	1853800	8686.420230	7721.262207	6035.003018	0.000000	100.000000
9	8	2097700	7812.500000	7031.250000	4100.041000	0.000000	100.000000
10	2	2103000	8558.313234	7780.284668	188679.245283	0.000000	100.000000
11	13	2329900	7935.458273	7274.169922	4407.227854	0.000000	100.000000
12	9	2471200	7862.110674	7257.332520	7077.140835	0.000000	100.000000
13	3	2759900	7208.320461	6693.440430	3463.803256	0.000000	100.000000
14	14	2814600	7511.643047	7010.866699	18281.535649	0.000000	100.000000
15	15	3123900	6937.819790	6504.206055	3233.107016	0.000000	100.000000
16	4	3181300	7192.418345	6769.334961	17421.602787	0.000000	100.000000
