Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	824900	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	830800	338983.050847	169491.531250	169491.525424	0.000000	100.000000
2	10	838900	214285.714286	142857.140625	123456.790123	0.000000	100.000000
3	5	844000	209424.083770	157068.062500	196078.431373	0.000000	100.000000
4	6	7454600	754.181939	603.345581	151.272199	0.000000	100.000000
5	1	7458900	904.431715	753.693115	232558.139535	0.000000	100.000000
6	11	7463100	1054.502727	903.859497	238095.238095	0.000000	100.000000
7	7	14033500	605.666005	529.957764	152.197735	0.000000	100.000000
8	2	14038700	681.106116	605.427673	192307.692308	0.000000	100.000000
9	12	14042400	756.572726	680.915466	270270.270270	0.000000	100.000000
10	8	20598700	556.291659	505.719696	152.525052	0.000000	100.000000
11	3	20604400	606.688743	556.131348	175438.596491	0.000000	100.000000
12	13	20611000	657.026903	606.486389	151515.151515	0.000000	100.000000
13	9	27166100	531.486796	493.523468	152.552974	0.000000	100.000000
14	4	27172200	569.318298	531.363770	163934.426230	0.000000	100.000000
15	14	27179400	607.106946	569.162781	138888.888889	0.000000	100.000000
16	15	33749300	516.334390	485.961792	152.209318	0.000000	100.000000
