Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	824500	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	894200	28694.404591	14347.202148	14347.202296	0.000000	100.000000
2	0	2350600	1965.795164	1310.530151	686.624554	0.000000	100.000000
3	0	3804700	1342.191799	1006.643860	687.710611	0.000000	100.000000
4	0	5022200	1191.128475	952.902771	821.355236	0.000000	100.000000
5	0	6667300	1026.904909	855.754089	607.865783	0.000000	100.000000
6	0	7899900	989.343359	848.008545	811.293201	0.000000	100.000000
7	0	9319400	941.741515	824.023865	704.473406	0.000000	100.000000
8	0	10786600	903.423977	803.043518	681.570338	0.000000	100.000000
9	0	12446000	860.474121	774.426697	602.627456	0.000000	100.000000
10	0	14091700	829.112397	753.738525	607.644164	0.000000	100.000000
11	0	15497000	817.856534	749.701843	711.591831	0.000000	100.000000
12	0	16900200	808.673961	746.468323	712.656784	0.000000	100.000000
13	0	18291000	801.534366	744.281921	719.010641	0.000000	100.000000
14	0	19707300	794.373716	741.415527	706.065099	0.000000	100.000000
15	0	21094000	789.363329	740.028137	721.136511	0.000000	100.000000
16	0	22529800	783.218845	737.147156	696.475832	0.000000	100.000000
