Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	341700	0.000000	0.000000	0.000000	30.000000	100.000000
1	1	528900	10683.760684	5341.880371	5341.880342	30.000000	100.000000
2	2	62279700	48.435532	32.290356	16.194122	30.000000	100.000000
3	3	67298100	59.740368	44.805275	199.266699	30.000000	100.000000
4	4	89371400	56.161034	44.928829	45.303602	30.000000	100.000000
5	5	101713000	59.188350	49.323624	81.026771	30.000000	100.000000
6	6	121781300	57.641824	49.407276	49.829831	30.000000	100.000000
7	7	136565300	58.726975	51.386105	67.640693	30.000000	100.000000
8	8	234415600	38.449396	34.177238	10.219693	30.000000	100.000000
9	9	262709400	38.114448	34.303005	35.343432	30.000000	100.000000
10	10	326073700	33.770093	30.700085	15.781757	30.000000	100.000000
11	11	354504000	33.882771	31.059208	35.173741	30.000000	100.000000
12	12	417940700	31.130343	28.735701	15.763746	30.000000	100.000000
13	13	445133500	31.475400	29.227160	36.774440	30.000000	100.000000
14	14	508220600	29.534600	27.565626	15.851101	30.000000	100.000000
15	15	536428800	29.845896	27.980528	35.450685	30.000000	100.000000
16	16	600109500	28.344303	26.676991	15.703345	30.000000	100.000000
17	17	627564400	28.697941	27.103611	36.423371	30.000000	100.000000
18	18	691661700	27.483654	26.037146	15.601281	30.000000	100.000000
19	19	719091400	27.826099	26.434793	36.456833	30.000000	100.000000
20	20	782029700	26.864938	25.585655	15.888577	30.000000	100.000000
21	21	809458100	27.190155	25.954239	36.458561	30.000000	100.000000
22	22	872790300	26.362585	25.216385	15.789756	30.000000	100.000000
23	23	900500200	26.661971	25.551054	36.088185	30.000000	100.000000
24	24	965783800	25.894872	24.859076	15.317783	30.000000	100.000000
25	25	993969400	26.166742	25.160330	35.479110	30.000000	100.000000
26	26	1059167700	25.499941	24.555498	15.337823	30.000000	100.000000
27	27	1087751400	25.749265	24.829649	34.984974	30.000000	100.000000
28	28	1149781000	25.229692	24.359703	16.121336	30.000000	100.000000
29	29	1177443500	25.486326	24.636782	36.150023	30.000000	100.000000
30	30	1239995300	25.006986	24.200308	15.986750	30.000000	100.000000
31	31	1267236300	25.258613	23.683449	36.709372	30.000000	100.000000
32	32	1329346400	24.830612	23.676733	16.100441	30.000000	100.000000
