Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	6596100	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	6604600	235294.117647	117647.062500	117647.058824	0.000000	100.000000
2	0	6612600	181818.181818	121212.125000	125000.000000	0.000000	100.000000
3	0	6617500	186915.887850	140186.906250	204081.632653	0.000000	100.000000
4	1	6776000	27793.218455	22234.574219	6309.148265	0.000000	100.000000
5	1	6780000	32626.427406	27188.689453	250000.000000	0.000000	100.000000
6	1	6783600	37333.333333	32000.000000	277777.777778	0.000000	100.000000
7	2	6926500	24213.075061	21186.441406	6997.900630	0.000000	100.000000
8	2	6933700	26658.767773	23696.681641	138888.888889	0.000000	100.000000
9	2	6938300	29222.676797	26300.408203	217391.304348	0.000000	100.000000
10	3	7078900	22783.761392	20712.509766	7112.375533	0.000000	100.000000
11	3	7085600	24514.811032	22471.910156	149253.731343	0.000000	100.000000
12	3	7093500	26135.906715	24125.453125	126582.278481	0.000000	100.000000
13	4	7229000	22120.398167	20540.369141	7380.073801	0.000000	100.000000
14	4	7236900	23408.239700	21847.689453	126582.278481	0.000000	100.000000
15	4	7248600	24521.072797	22988.505859	85470.085470	0.000000	100.000000
16	5	7381100	21656.050955	20382.166016	7547.169811	0.000000	100.000000
17	5	7388000	22730.142695	21467.357422	144927.536232	0.000000	100.000000
18	5	7403200	23541.072977	22302.068359	65789.473684	0.000000	100.000000
19	6	7533100	21344.717182	20277.482422	7698.229407	0.000000	100.000000
20	6	7539900	22250.476796	21190.929688	147058.823529	0.000000	100.000000
21	6	7558000	22871.400353	21831.791016	55248.618785	0.000000	100.000000
22	7	7683100	21159.153634	20239.191406	7993.605116	0.000000	100.000000
23	7	7691900	21901.806899	20989.232422	113636.363636	0.000000	100.000000
24	7	7712600	22391.401702	21495.746094	48309.178744	0.000000	100.000000
25	8	7835000	20986.358867	20179.191406	8169.934641	0.000000	100.000000
26	8	7843800	21639.817264	20838.343750	113636.363636	0.000000	100.000000
27	8	7867600	22021.234762	21234.761719	42016.806723	0.000000	100.000000
28	9	7985200	20876.826722	20156.935547	8503.401361	0.000000	100.000000
29	9	7995600	21436.227224	20721.685547	96153.846154	0.000000	100.000000
30	9	8022500	21733.034212	21031.968750	37174.721190	0.000000	100.000000
31	10	8137000	20767.084172	19577.134766	8733.624454	0.000000	100.000000
32	10	8147500	21271.109965	19545.248047	95238.095238	0.000000	100.000000
33	10	8177400	21501.296402	19232.001953	33444.816054	0.000000	100.000000
34	11	8287100	20697.811946	19853.087891	9115.770283	0.000000	100.000000
35	11	8299500	21134.202184	19743.335938	80645.161290	0.000000	100.000000
36	11	8332200	21312.136398	19372.335938	30581.039755	0.000000	100.000000
37	12	8438800	20621.913496	19837.333984	9380.863039	0.000000	100.000000
38	12	8451500	21019.726205	19765.451172	78740.157480	0.000000	100.000000
39	12	8487000	21153.947856	19371.085938	28169.014085	0.000000	100.000000
40	13	8588800	20575.099112	19868.865234	9823.182711	0.000000	100.000000
41	13	8603400	20923.628755	19765.451172	68493.150685	0.000000	100.000000
42	13	8641600	21021.755072	19378.593750	26178.010471	0.000000	100.000000
43	14	8740500	20518.559970	19847.833984	10111.223458	0.000000	100.000000
44	14	8755400	20840.087065	19756.337891	67114.093960	0.000000	100.000000
45	14	8796100	20909.090909	19386.107422	24570.024570	0.000000	100.000000
46	15	8892400	20467.708923	19850.458984	10384.215992	0.000000	100.000000
47	15	8907300	20768.431983	19745.935547	67114.093960	0.000000	100.000000
48	15	8950600	20811.212572	19387.359375	23094.688222	0.000000	100.000000
49	16	9042600	20437.359493	19874.130859	10869.565217	0.000000	100.000000
50	16	9059200	20705.614876	19745.935547	60240.963855	0.000000	100.000000
51	16	9105400	20722.910772	19387.359375	21645.021645	0.000000	100.000000
52	17	9194300	20398.737588	19851.773438	11248.593926	0.000000	100.000000
53	17	9211000	20650.885311	19748.535156	59880.239521	0.000000	100.000000
54	17	9260300	20644.095789	19383.601562	20283.975659	0.000000	100.000000
55	18	9344400	20376.232580	19875.447266	11890.606421	0.000000	100.000000
56	18	9362900	20601.416799	19748.535156	54054.054054	0.000000	100.000000
57	18	9414700	20577.591712	19391.119141	19305.019305	0.000000	100.000000
58	19	9496200	20344.126065	19854.400391	12269.938650	0.000000	100.000000
59	19	9514800	20557.097338	19747.236328	53763.440860	0.000000	100.000000
60	19	9569700	20513.855260	19389.865234	18214.936248	0.000000	100.000000
61	20	9648200	20313.882245	19851.773438	12738.853503	0.000000	100.000000
62	20	9666700	20517.162769	19747.236328	54054.054054	0.000000	100.000000
63	20	9724500	20457.741977	19391.119141	17301.038062	0.000000	100.000000
64	21	9798300	20298.544750	19851.773438	13550.135501	0.000000	100.000000
65	21	9818600	20480.993018	19748.535156	49261.083744	0.000000	100.000000
66	21	9879400	20406.298541	19389.865234	16447.368421	0.000000	100.000000
67	22	9950100	20274.299344	19850.458984	14144.271570	0.000000	100.000000
68	22	9970600	20447.473700	19748.535156	48780.487805	0.000000	100.000000
