Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	819900	0.000000	0.000000	0.000000	0.000000	100.000000
1	5	825900	333333.333333	166666.671875	166666.666667	0.000000	100.000000
2	0	833800	215827.338129	143884.890625	126582.278481	0.000000	100.000000
3	10	839000	209424.083770	157068.062500	192307.692308	0.000000	100.000000
4	1	1196400	13280.212483	10624.169922	2797.985450	0.000000	100.000000
5	11	1245400	14101.057579	11750.880859	20408.163265	0.000000	100.000000
6	6	1256300	16040.329973	13748.853516	91743.119266	0.000000	100.000000
7	2	1499000	11780.297453	10307.759766	4120.313144	0.000000	100.000000
8	7	1545600	12401.818933	11023.838867	21459.227468	0.000000	100.000000
9	12	1617700	12534.469792	11281.022461	13869.625520	0.000000	100.000000
10	3	1784900	11398.963731	10362.694336	5980.861244	0.000000	100.000000
11	8	1872100	11404.675917	10454.286133	11467.889908	0.000000	100.000000
12	13	1924400	11770.031689	10864.644531	19120.458891	0.000000	100.000000
13	4	2115600	10804.970286	10033.186523	5230.125523	0.000000	100.000000
14	14	2195500	10904.332655	10177.376953	12515.644556	0.000000	100.000000
15	9	2292700	10863.661054	10184.682617	10288.065844	0.000000	100.000000
16	15	2497400	10134.128167	9538.002930	4885.197851	0.000000	100.000000
