Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	821500	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	827900	312500.000000	156250.000000	156250.000000	0.000000	100.000000
2	10	835300	217391.304348	144927.531250	135135.135135	0.000000	100.000000
3	5	840600	209424.083770	157068.062500	188679.245283	0.000000	100.000000
4	11	851100	168918.918919	135135.140625	95238.095238	0.000000	100.000000
5	6	855400	176991.150442	147492.625000	232558.139535	0.000000	100.000000
6	7	861100	176767.676768	151515.156250	175438.596491	0.000000	100.000000
7	12	864600	185614.849188	162412.984375	285714.285714	0.000000	100.000000
8	8	868500	191489.361702	170212.765625	256410.256410	0.000000	100.000000
9	13	872300	196850.393701	177165.359375	263157.894737	0.000000	100.000000
10	9	875000	205607.476636	186915.890625	370370.370370	0.000000	100.000000
11	1	878800	209424.083770	191972.078125	263157.894737	0.000000	100.000000
12	14	882900	211726.384365	195439.750000	243902.439024	0.000000	100.000000
13	15	891400	200286.123033	185979.984375	117647.058824	0.000000	100.000000
14	2	899000	193548.387097	180645.156250	131578.947368	0.000000	100.000000
15	3	911500	177777.777778	166666.671875	80000.000000	0.000000	100.000000
16	4	923500	166666.666667	156862.750000	83333.333333	0.000000	100.000000
