Beat	Tag	Timestamp	Global Rate	Window Rate	Instant Rate	Min Rate	Max Rate
0	-1	6482600	0.000000	0.000000	0.000000	0.000000	100.000000
1	0	6490500	253164.556962	126582.281250	126582.278481	0.000000	100.000000
2	0	6498200	192307.692308	128205.125000	129870.129870	0.000000	100.000000
3	0	6503600	190476.190476	142857.140625	185185.185185	0.000000	100.000000
4	1	6665000	27412.280702	21929.824219	6195.786865	0.000000	100.000000
5	1	6669000	32188.841202	26824.035156	250000.000000	0.000000	100.000000
6	1	6672700	36822.724882	31562.335938	270270.270270	0.000000	100.000000
7	2	6818000	23852.116875	20870.601562	6882.312457	0.000000	100.000000
8	2	6823100	26431.718062	23494.861328	196078.431373	0.000000	100.000000
9	2	6828700	28893.383415	26004.044922	178571.428571	0.000000	100.000000
10	3	6970200	22559.474979	20508.613281	7067.137809	0.000000	100.000000
11	3	6976300	24306.258862	22280.738281	163934.426230	0.000000	100.000000
12	3	6984900	25880.947641	23890.105469	116279.069767	0.000000	100.000000
13	4	7121900	21898.951979	20334.742188	7299.270073	0.000000	100.000000
14	4	7128700	23216.220399	21668.472656	147058.823529	0.000000	100.000000
15	4	7140900	24305.028103	22785.962891	81967.213115	0.000000	100.000000
16	5	7273800	21486.349848	20222.447266	7524.454477	0.000000	100.000000
17	5	7281000	22545.090180	21292.583984	138888.888889	0.000000	100.000000
18	5	7296700	23338.656185	22110.306641	63694.267516	0.000000	100.000000
19	6	7425500	21211.157069	20150.599609	7763.975155	0.000000	100.000000
20	6	7433400	22086.663862	21034.917969	126582.278481	0.000000	100.000000
21	6	7452600	22680.412371	21649.484375	52083.333333	0.000000	100.000000
22	7	7577500	21006.484610	20093.158203	8006.405124	0.000000	100.000000
23	7	7584600	21778.584392	20871.144531	140845.070423	0.000000	100.000000
24	7	7608300	22208.403660	21320.066406	42194.092827	0.000000	100.000000
25	8	7729400	20853.384665	20051.332031	8257.638315	0.000000	100.000000
26	8	7737600	21513.944223	20717.130859	121951.219512	0.000000	100.000000
27	8	7764700	21839.170112	21059.201172	36900.369004	0.000000	100.000000
28	9	7881200	20735.020735	20020.019531	8583.690987	0.000000	100.000000
29	9	7890100	21314.387211	20603.906250	112359.550562	0.000000	100.000000
30	9	7920500	21559.218304	20863.759766	32894.736842	0.000000	100.000000
31	10	8033000	20639.834881	19448.945312	8888.888889	0.000000	100.000000
32	10	8041400	21170.130870	19440.125000	119047.619048	0.000000	100.000000
33	10	8076300	21334.002635	19075.476562	28653.295129	0.000000	100.000000
34	11	8184600	20564.042303	19742.037109	9233.610342	0.000000	100.000000
35	11	8193800	21037.868163	19674.710938	108695.652174	0.000000	100.000000
36	11	8231900	21151.317670	19240.636719	26246.719160	0.000000	100.000000
37	12	8336700	20495.118926	19753.736328	9541.984733	0.000000	100.000000
38	12	8346100	20928.360612	19697.964844	106382.978723	0.000000	100.000000
39	12	8387400	20999.580008	19246.808594	24213.075061	0.000000	100.000000
40	13	8488300	20441.741038	19761.544922	9910.802775	0.000000	100.000000
41	13	8498400	20835.400337	19709.611328	99009.900990	0.000000	100.000000
42	13	8543600	20863.658418	19246.808594	22123.893805	0.000000	100.000000
43	14	8640100	20393.974508	19760.242188	10362.694301	0.000000	100.000000
44	14	8649500	20766.994324	19726.460938	106382.978723	0.000000	100.000000
45	14	8699600	20748.759585	19246.808594	19960.079840	0.000000	100.000000
46	15	8791900	20352.487767	19761.544922	10834.236186	0.000000	100.000000
47	15	8801700	20697.684447	19727.757812	102040.816327	0.000000	100.000000
48	15	8855200	20652.448790	19249.277344	18691.588785	0.000000	100.000000
49	16	8943900	20314.467964	19757.640625	11273.957159	0.000000	100.000000
50	16	8954000	20636.076718	19729.054688	99009.900990	0.000000	100.000000
51	16	9011200	20564.739381	19248.042969	17482.517483	0.000000	100.000000
52	17	9095700	20282.423176	19760.242188	11834.319527	0.000000	100.000000
53	17	9106300	20581.621374	19714.792969	94339.622642	0.000000	100.000000
54	17	9167200	20487.223422	19244.339844	16420.361248	0.000000	100.000000
55	18	9247600	20253.164557	19760.242188	12437.810945	0.000000	100.000000
56	18	9258600	20533.141210	19723.865234	90909.090909	0.000000	100.000000
57	18	9323000	20419.659203	19251.750000	15527.950311	0.000000	100.000000
